,CID,DATE,PREV_STATUS,N_CR_ABM,N_CR_BRCH,N_CR_CHQ,N_CR_EFT,N_CR_MOBILE,N_CR_ONLINE,N_CR_OTHER,N_CR_PE,N_CR_POS,N_DB_ABM,N_DB_BRCH,N_DB_CHQ,N_DB_EFT,N_DB_MOBILE,N_DB_ONLINE,N_DB_OTHER,N_DB_PE,N_DB_POS,V_CR_ABM,V_CR_BRCH,V_CR_CHQ,V_CR_EFT,V_CR_MOBILE,V_CR_ONLINE,V_CR_OTHER,V_CR_PE,V_CR_POS,V_DB_ABM,V_DB_BRCH,V_DB_CHQ,V_DB_EFT,V_DB_MOBILE,V_DB_ONLINE,V_DB_OTHER,V_DB_PE,V_DB_POS,NEW_FEATURE_40,NEW_FEATURE_41,NEW_FEATURE_42,NEW_FEATURE_43,NEW_FEATURE_44,NEW_FEATURE_45,NEW_FEATURE_46,NEW_FEATURE_47,NEW_FEATURE_48,NEW_FEATURE_49,NEW_FEATURE_50,NEW_FEATURE_51,NEW_FEATURE_52,NEW_FEATURE_53,NEW_FEATURE_54,NEW_FEATURE_55,NEW_FEATURE_56,NEW_FEATURE_57,NEW_FEATURE_58,NEW_FEATURE_59,NEW_FEATURE_60,NEW_FEATURE_61,NEW_FEATURE_62,NEW_FEATURE_63,NEW_FEATURE_64,NEW_FEATURE_65,NEW_FEATURE_66,NEW_FEATURE_67,NEW_FEATURE_68,NEW_FEATURE_69,NEW_FEATURE_70,NEW_FEATURE_71,NEW_FEATURE_72,NEW_FEATURE_73,NEW_FEATURE_74,NEW_FEATURE_75,NEW_FEATURE_76,NEW_FEATURE_77,NEW_FEATURE_78,NEW_FEATURE_79,NEW_FEATURE_80,NEW_FEATURE_81,NEW_FEATURE_82,NEW_FEATURE_83,NEW_FEATURE_84,NEW_FEATURE_85,NEW_FEATURE_86,NEW_FEATURE_87,NEW_FEATURE_88,NEW_FEATURE_89,NEW_FEATURE_90,NEW_FEATURE_91,NEW_FEATURE_92,NEW_FEATURE_93,NEW_FEATURE_94,NEW_FEATURE_95,NEW_FEATURE_96,NEW_FEATURE_97,NEW_FEATURE_98,NEW_FEATURE_99,STATUS
196,133776,1514703600.0,0,3.0,1.0,0.0,7.0,1.0,0.0,0.0,15.0,36.0,6.0,2.0,0.0,4.0,10.0,0.0,0.0,15.0,87.0,549.1,1000.0,0.0,7617.93,15.0,0.0,0.0,2082.69,1134.52,98.2,2000.0,0.0,1005.42,2140.0,0.0,0.0,2082.69,2797.19,0.0,-0.013533834586466177,0.0804511278195489,0.0,-0.04661654135338348,0.27218045112781963,-0.30075187969924827,-0.00375939849624061,0.1518796992481204,-0.6849624060150378,0.09248120300751878,0.04285714285714288,0.0,-0.020300751879699253,0.8924812030075191,-0.8203007518796994,-0.03909774436090227,0.1518796992481204,-2.124060150375941,356.456,31.818571428571442,420.412,56.07144360902258,0.0,0.0,7335.883499999999,21.875045112781983,378.037,51.125819548872194,239.1615,-26.591661654135347,178.093,-42.01339849624062,2168.686,7.410887218045121,1198.5085000000001,-18.812834586466174,409.8455,2.9297067669172927,150.0,42.857142857142875,0.0,0.0,903.338,-3.928180451127821,1311.75,242.3827067669174,2214.8095000000003,-212.68681954887228,364.42300000000006,-85.63216541353387,2168.686,7.410887218045121,3237.4245,-75.39521052631582,0.0,0.0,0.0,0.0,0.0,0
197,133776,1517382000.0,0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,14.0,41.0,0.0,0.0,0.0,2.0,10.0,0.0,2.0,14.0,110.0,0.0,0.0,0.0,7285.07,1048.0,0.0,106.4,2200.06,1858.91,0.0,0.0,0.0,502.71,3200.0,0.0,212.8,2200.06,4731.88,0.0,0.002597402597402613,0.07142857142857144,0.0,-0.028571428571428588,0.2103896103896105,-0.2935064935064936,-0.009090909090909096,0.1597402597402598,-0.6415584415584418,0.05454545454545461,0.061038961038961066,0.0,-0.012987012987012986,0.8337662337662343,-0.811688311688312,-0.046753246753246776,0.1597402597402598,-2.1077922077922087,365.62952380952385,29.981545454545472,448.01142857142855,55.952454545454586,0.0,0.0,7349.314285714285,22.55502597402589,360.7495238095238,39.43935064935067,227.77285714285713,-26.07151948051949,169.61238095238093,-38.59719480519482,2164.5909523809523,5.283480519480525,1195.4614285714288,-17.078467532467542,395.0052380952381,-1.5171428571428562,238.0952380952381,61.03896103896108,0.0,0.0,908.1990476190474,-2.066779220779223,1351.1904761904761,220.0870129870131,2109.342380952381,-212.44783116883124,347.06952380952384,-78.68781818181822,2164.5909523809523,5.283480519480525,3216.460952380952,-70.83137662337666,0.0,0.0,0.0,0.0,0.0,0
198,133776,1519801200.0,0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,10.0,6.0,0.0,0.0,4.0,10.0,0.0,0.0,9.0,27.0,269.15,0.0,0.0,4501.08,0.0,0.0,0.0,1179.61,463.31,538.3,0.0,0.0,1005.42,1576.0,0.0,0.0,1179.61,1091.14,0.0,-0.020892151326933936,0.05194805194805191,0.0,-0.05025409373235461,0.1852060982495765,-0.2845849802371541,-0.0011293054771315636,0.15189158667419533,-0.5420666290231508,-0.04573687182382834,0.05025409373235459,0.0,-0.031055900621118,0.7797854319593449,-0.7955957086391864,-0.028232636928289097,0.15189158667419533,-1.79785431959345,349.01,21.735381140598523,427.6472727272727,43.341919819311116,0.0,0.0,7346.39409090909,18.851276115189126,391.98818181818183,42.44430265386787,217.41954545454544,-25.37175042348956,166.7390909090909,-34.31233201581027,2166.2031818181817,5.014912478825524,1225.618181818182,-6.983862224731793,377.05045454545456,-6.003111236589497,227.27272727272728,50.25409373235458,0.0,0.0,889.767727272727,-6.60536984754376,1435.2272727272727,213.30265386787121,2013.463181818182,-209.74920948616588,340.96636363636367,-70.01631846414455,2166.2031818181817,5.014912478825524,3285.343636363636,-43.62310559006211,0.0,0.0,0.0,0.0,0.0,1
199,133776,1522476000.0,1,1.0,1.0,0.0,6.0,2.0,0.0,0.0,18.0,31.0,9.0,1.0,0.0,3.0,14.0,0.0,0.0,18.0,70.0,164.5,1000.0,0.0,10039.58,1000.0,0.0,0.0,3017.68,1353.94,940.5,1000.0,0.0,840.31,4195.0,0.0,0.0,3017.68,3022.12,0.010869565217391304,-0.01679841897233202,0.036561264822134384,0.0,-0.05533596837944663,0.13142292490118576,-0.27470355731225304,-0.005928853754940708,0.08992094861660078,-0.7974308300395258,-0.05632411067193673,0.04150197628458498,0.0,-0.02272727272727273,0.7302371541501976,-0.774703557312253,-0.03557312252964427,0.08992094861660078,-2.4446640316205537,345.5378260869565,18.150415019762846,409.05391304347825,33.27583992094862,0.0,0.0,7222.684782608694,-14.43246047430836,374.9452173913043,32.87802371541502,207.96652173913043,-24.563537549407116,159.4895652173913,-31.835671936758896,2123.3078260869565,-6.335790513833989,1192.474347826087,-14.396837944664034,384.0613043478261,-3.5000098814229244,217.3913043478261,41.501976284584984,0.0,0.0,894.7960869565214,-4.522608695652176,1441.3478260869565,188.16996047430828,1925.9213043478262,-205.41602766798414,326.1417391304348,-64.9704347826087,2123.3078260869565,-6.335790513833989,3189.9434782608696,-62.02025691699604,0.0,0.0,0.0,0.0,0.0,0
200,133776,1525068000.0,0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,13.0,41.0,2.0,0.0,0.0,4.0,11.0,0.0,0.0,13.0,95.0,3000.0,0.0,0.0,5518.0,405.0,0.0,0.0,2025.28,1283.73,164.65,0.0,0.0,1005.42,1178.0,0.0,0.0,2025.28,2922.81,0.009130434782608693,-0.0234782608695652,0.03434782608695651,0.0,-0.04869565217391301,0.10869565217391297,-0.26434782608695634,-0.009565217391304342,0.13130434782608685,-0.7760869565217385,-0.033913043478260844,0.04434782608695649,0.0,-0.026086956521739122,0.7247826086956518,-0.7508695652173909,-0.04086956521739128,0.13130434782608685,-2.4882608695652153,337.9945833333333,14.161986956521728,433.67666666666673,35.19219999999998,0.0,0.0,7340.055416666667,15.468386956521648,400.9891666666667,35.18320869565216,199.30124999999998,-23.695578260869553,152.84416666666667,-29.61028695652172,2160.5733333333333,3.3682260869565193,1199.2020833333333,-11.054560869565217,407.24625,2.4843782608695655,250.0,44.347826086956495,0.0,0.0,892.5258333333335,-4.5247565217391275,1556.0833333333333,193.1260869565216,1845.6745833333334,-200.0253173913042,312.5525,-60.43539999999995,2160.5733333333333,3.3682260869565193,3182.950833333334,-56.25606086956519,0.0,0.0,0.0,0.0,0.0,0
201,133776,1527746400.0,0,1.0,1.0,0.0,2.0,10.0,0.0,0.0,8.0,2.0,3.0,1.0,0.0,2.0,23.0,0.0,0.0,8.0,9.0,4.25,1000.0,0.0,2172.98,1786.0,0.0,0.0,1409.64,23.93,208.5,1000.0,0.0,502.71,4340.0,0.0,0.0,1409.64,250.49,0.007692307692307692,-0.028461538461538465,0.023076923076923078,0.0,-0.043076923076923075,0.10846153846153844,-0.25384615384615383,-0.012307692307692306,0.11615384615384612,-0.6599999999999999,-0.08076923076923075,0.03692307692307691,0.0,-0.019230769230769225,0.6861538461538461,-0.7253846153846154,-0.044615384615384605,0.11615384615384612,-2.268461538461538,444.47479999999996,37.10026923076923,416.3296000000001,27.128392307692305,0.0,0.0,7267.173200000001,-3.135400000000092,401.14959999999996,31.160630769230764,191.3292,-22.80117692307692,146.7304,-27.604584615384613,2155.1616,1.7307230769230768,1202.5832,-8.998776923076925,397.5424,-0.04163076923076985,240.0,36.92307692307692,0.0,0.0,897.0416,-2.960569230769231,1540.96,167.35230769230768,1771.8476,-193.98246923076917,300.0504,-56.34718461538461,2155.1616,1.7307230769230768,3172.5452,-52.16627692307692,0.0,0.0,0.0,0.0,0.0,1
202,133776,1530338400.0,1,0.0,0.0,0.0,5.0,6.0,0.0,2.0,22.0,5.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,22.0,21.0,0.0,0.0,0.0,5818.59,1275.0,0.0,120.0,3365.07,44.78,0.0,0.0,0.0,502.71,3659.0,0.0,0.0,3365.07,425.82,0.01504273504273504,-0.03213675213675213,0.022564102564102566,0.0,-0.07247863247863244,0.15863247863247856,-0.24341880341880334,-0.014358974358974349,0.06051282051282049,-0.8964102564102557,-0.10837606837606838,0.0393162393162393,0.0,-0.030769230769230754,0.7524786324786323,-0.6991452991452988,-0.047179487179487146,0.06051282051282049,-2.811282051282051,427.5430769230769,29.215411965811953,438.7784615384616,29.102762393162376,0.0,0.0,7071.242692307694,-46.32713504273501,454.4130769230769,39.53466666666666,183.9703846153846,-21.903005128205123,141.08692307692306,-25.79151452991451,2126.487692307692,-4.833558974358971,1157.2503846153847,-18.072871794871787,390.27153846153846,-1.652752136752136,269.2307692307692,39.316239316239304,0.0,0.0,881.875,-6.0019726495726475,1648.6153846153845,172.68102564102557,1703.6996153846155,-187.57285811965818,288.51,-52.650919658119626,2126.487692307692,-4.833558974358971,3060.158461538462,-71.34485470085467,0.0,0.0,0.0,0.0,0.0,0
203,133776,1533016800.0,0,4.0,1.0,0.0,2.0,3.0,0.0,1.0,11.0,34.0,8.0,0.0,0.0,2.0,16.0,0.0,3.0,13.0,81.0,269.0,6000.0,0.0,4199.5,220.0,0.0,1587.36,1773.24,552.84,338.0,0.0,0.0,502.71,2161.0,0.0,3987.19,2029.54,1391.3,0.012820512820512825,-0.04273504273504276,0.014041514041514035,0.0,-0.07142857142857145,0.1654456654456655,-0.23321123321123333,-1.3715867639080309e-18,0.12698412698412706,-1.0531135531135534,-0.15323565323565333,0.032967032967032975,0.0,-0.0396825396825397,0.7991452991452994,-0.6727716727716728,-0.04884004884004886,0.12698412698412706,-3.1245421245421254,411.7081481481481,22.69199023199024,422.52740740740745,22.502240537240528,0.0,0.0,7024.848148148149,-51.305201465201485,484.80518518518517,41.81140415140416,177.15666666666664,-21.016336996337,140.30592592592592,-23.195494505494516,2172.3611111111113,5.5143406593406645,1116.0477777777778,-24.96562271062272,375.81703703703704,-4.573064713064716,259.25925925925924,32.967032967032985,0.0,0.0,867.8318518518519,-8.368150183150188,1723.0740740740741,170.1349206349207,1640.5996296296298,-180.9971916971918,277.82444444444445,-49.299511599511625,2172.3611111111113,5.5143406593406645,2962.590370370371,-84.60821123321126,0.0,0.0,0.0,0.0,0.0,0
204,133776,1535695200.0,0,2.0,0.0,0.0,4.0,11.0,0.0,1.0,12.0,61.0,10.0,0.0,0.0,3.0,29.0,0.0,1.0,12.0,163.0,129.0,0.0,0.0,8412.24,4920.0,0.0,100.0,1932.82,982.65,405.95,0.0,0.0,667.82,10771.0,0.0,24.11,1932.82,3122.62,0.010946907498631642,-0.0213464696223317,0.014504652435686926,0.0,-0.09222769567597155,0.14750957854406135,-0.22331691297208547,0.0041050903119868596,0.09797482211275318,-0.9564860426929396,-0.12889983579638759,0.027640941434044896,0.0,-0.04652435686918447,0.7788724685276414,-0.6466885604816641,-0.027640941434044896,0.11275314723590589,-2.9088669950738923,406.6114285714285,19.29004926108375,621.7228571428572,61.38727422003286,0.0,0.0,6923.942857142858,-66.87472359058569,475.34785714285715,35.52939792008759,170.82964285714283,-20.151272577996725,191.98642857142858,-10.103442802408326,2158.1067857142857,1.994720853858787,1095.9332142857143,-26.544605911330063,374.46642857142854,-4.379425287356322,250.0,27.640941434044894,0.0,0.0,854.7917857142857,-10.200424192665578,1738.7142857142858,155.7706622879037,1582.0067857142858,-174.3960016420361,410.30178571428576,-16.790457033388076,2167.260357142857,3.8885632183908077,2906.4728571428577,-87.46615763546801,0.0,0.0,0.0,0.0,0.0,0
205,133776,1538287200.0,0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,11.0,53.0,16.0,0.0,0.0,4.0,5.0,0.0,2.0,11.0,123.0,892.45,0.0,0.0,6692.45,0.0,0.0,324.18,1769.9,1070.44,1969.4,0.0,0.0,1005.42,800.0,0.0,248.36,1769.9,2548.68,0.009359605911330051,-0.017733990147783256,0.00788177339901478,0.0,-0.09458128078817735,0.18719211822660098,-0.21379310344827585,0.0073891625615763535,0.08078817733990148,-0.6857142857142859,-0.09458128078817735,0.02315270935960591,0.0,-0.04482758620689655,0.8467980295566502,-0.6211822660098523,-0.024137931034482755,0.09359605911330049,-2.149261083743843,397.03862068965515,15.446482758620695,600.2841379310346,50.960802955665024,0.0,0.0,6975.263448275862,-49.923133004926086,628.611724137931,62.62923152709361,164.93896551724137,-19.314280788177346,188.8144827586207,-9.727487684729065,2150.3382758620687,0.2415467980295566,1092.0268965517241,-24.67140886699508,375.55206896551726,-3.724354679802956,241.3793103448276,23.152709359605915,0.0,0.0,848.3444827586206,-10.469842364532022,2050.1724137931033,202.48522167487684,1527.4548275862069,-167.86679310344823,396.98482758620696,-17.77480295566502,2159.176206896552,1.8828768472906396,2913.9262068965522,-77.22887192118228,0.0,0.0,0.0,0.0,0.0,0
206,133776,1540965600.0,0,1.0,0.0,0.0,4.0,11.0,0.0,22.0,12.0,66.0,2.0,0.0,0.0,4.0,24.0,0.0,23.0,12.0,149.0,40.0,0.0,0.0,6042.93,1844.41,0.0,1979.9,1938.8,1358.29,80.0,0.0,0.0,1005.42,3988.82,0.0,2054.9,1938.8,3205.94,0.008008898776418241,0.0046718576195773,0.002447163515016683,0.0,-0.09588431590656284,0.1472747497219132,-0.20467185761957726,0.016462736373748604,0.05984427141268077,-0.5127919911012234,-0.027363737486095635,0.01935483870967741,0.0,-0.03670745272525027,0.7417130144605115,-0.5964404894327027,-0.014682981090100113,0.07096774193548386,-1.7759733036707448,413.5523333333333,17.147864293659623,580.2746666666667,42.15631145717463,0.0,0.0,6965.836333333335,-46.916464961067796,607.6579999999999,52.51277864293659,159.44099999999997,-18.509279199110118,193.32666666666668,-7.912791991101224,2137.657,-2.2362691879866508,1091.3073333333334,-22.423123470522803,428.68033333333335,6.91895661846496,233.33333333333334,19.354838709677413,0.0,0.0,853.5803333333332,-8.443241379310344,2008.5,174.82424916573967,1476.5396666666668,-161.4761668520578,392.0306666666667,-17.013530589543947,2146.200333333333,-0.810796440489432,2901.7513333333336,-72.11153726362626,0.0,0.0,0.0,0.0,0.0,0
207,133776,1543561200.0,0,6.0,0.0,0.0,5.0,7.0,0.0,35.0,16.0,93.0,16.0,0.0,0.0,6.0,18.0,0.0,38.0,16.0,217.0,614.21,0.0,0.0,8063.09,1350.0,0.0,3580.49,2959.61,2242.67,1467.16,0.0,0.0,1335.64,2231.0,0.0,3856.54,2959.61,5277.85,0.006854838709677419,-0.0012096774193548362,-0.0020161290322580697,0.0,-0.09637096774193546,0.18024193548387096,-0.19596774193548383,0.144758064516129,0.04838709677419355,-0.28951612903225804,-0.056854838709677426,0.016129032258064512,0.0,-0.029838709677419355,0.7661290322580642,-0.5725806451612901,0.12016129032258063,0.058064516129032254,-1.3024193548387097,401.5022580645161,13.280862903225803,561.5561290322581,34.69443145161289,0.0,0.0,6936.065161290323,-48.100141129032274,647.5532258064516,55.07006048387095,154.29774193548386,-17.738395161290324,250.95806451612904,3.6349193548387118,2131.242258064516,-3.229383064516129,1099.919677419355,-18.70614112903226,417.4325806451613,4.161350806451613,225.80645161290323,16.12903225806451,0.0,0.0,858.478387096774,-6.733302419354839,2072.3812903225808,170.4122177419355,1428.9093548387098,-155.2684596774193,445.6716129032259,-5.360834677419353,2139.5099999999998,-1.9892217741935467,2911.5638709677423,-63.51122983870967,0.0,0.0,0.0,0.0,0.0,0
208,133776,1546239600.0,0,3.0,0.0,0.0,2.0,3.0,0.0,14.0,12.0,16.0,2.0,0.0,0.0,2.0,7.0,0.0,15.0,12.0,46.0,477.0,0.0,0.0,5078.55,1195.2,0.0,2782.99,1807.09,324.46,40.0,0.0,0.0,502.71,3682.93,0.0,3195.86,1807.09,1020.99,0.005865102639296192,0.02236070381231673,-0.005681818181818188,0.0,-0.09054252199413496,0.18365102639296194,-0.18768328445747814,0.3234970674486805,0.061400293255131994,0.04948680351906164,-0.0012829912023460358,0.013379765395894442,0.0,-0.01264662756598241,0.7478005865102644,-0.5496700879765399,0.31579912023460427,0.06983137829912027,-0.5185117302052785,408.149375,13.282078445747812,544.0074999999999,28.349732404692094,0.0,0.0,6971.2846875,-37.323850806451674,669.5046875,54.054866202346076,149.4759375,-17.002505498533733,355.0059375,22.22226722873901,2157.1287500000003,1.7708321114369523,1135.630625,-10.512683284457484,450.2365625,9.747406524926692,218.75,13.379765395894433,0.0,0.0,873.3896875,-3.4100384897360727,2077.338125,155.82144061583588,1384.2559375,-149.271948313783,552.26125,14.506447947214095,2165.1381250000004,2.8512756598240503,2985.5103125,-44.29267412023462,0.0,0.0,0.0,0.0,0.0,0
209,133776,1548918000.0,0,1.0,1.0,0.0,2.0,3.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,12.0,9.0,0.0,220.0,400.0,0.0,1747.74,446.0,0.0,1384.62,1127.72,0.0,0.0,0.0,0.0,502.71,1036.0,0.0,1643.35,1127.72,0.0,0.00501336898395722,0.02573529411764707,-0.008689839572192519,0.0,-0.10127005347593585,0.16410427807486636,-0.17981283422459896,0.35762032085561507,0.050467914438502674,-0.08155080213903737,-0.0300802139037433,0.011029411764705878,0.0,-0.019719251336898388,0.6697860962566845,-0.5277406417112299,0.35327540106951877,0.05782085561497325,-0.7804144385026741,410.2357575757576,12.478315508021394,527.5224242424242,22.93915441176471,0.0,0.0,6913.9290909090905,-44.152145721925145,685.4348484848485,52.09652406417112,144.94636363636363,-16.30162098930482,428.5812121212121,33.24535093582889,2146.5215151515154,-0.25728275401069484,1111.049696969697,-13.922904411764705,437.8051515151515,6.6935628342246005,212.12121212121212,11.029411764705882,0.0,0.0,862.1569696969697,-5.091397058823531,2125.992424242424,150.65854278074863,1342.308787878788,-143.50333221925135,632.370303030303,27.363358957219262,2154.2881818181822,0.6849966577540111,2925.979393939394,-50.88995320855615,0.0,0.0,0.0,0.0,0.0,1
210,133776,1551337200.0,1,0.0,0.0,0.0,4.0,4.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,5699.78,2263.0,0.0,648.14,2598.43,0.0,0.0,0.0,0.0,502.71,3426.0,0.0,708.5,2598.43,0.0,0.009320091673032846,0.01833460656990067,-0.0061115355233002265,0.0,-0.10970206264323906,0.14698242933537045,-0.17234530175706642,0.36913674560733356,0.025974025974025972,-0.271046600458365,-0.06401833460656989,0.009014514896867833,0.0,-0.025515660809778434,0.6013750954927425,-0.5067990832696712,0.36760886172650864,0.0323911382734912,-1.2267379679144381,404.64058823529416,10.449573720397249,523.7717647058823,20.329970970206258,0.0,0.0,6761.982352941175,-66.41568831168827,678.3926470588236,46.42387318563788,140.68323529411762,-15.635161191749422,456.7,35.21611306340716,2116.5567647058824,-5.372044308632542,1078.3717647058822,-18.331443850267373,424.9285294117647,3.9124079449961786,205.88235294117646,9.014514896867832,0.0,0.0,851.585,-6.467329258976315,2093.9338235294117,132.2491932773108,1302.8291176470589,-137.97099006875476,662.105,30.11530481283421,2124.0950000000003,-4.549691367456072,2839.9211764705883,-61.280794499618004,0.0,0.0,0.0,0.0,0.0,0
211,133777,1461996000.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,4.0,0.0,5.0,0.0,4.0,23.0,0.0,6102.13,0.0,0.0,0.0,0.0,0.0,1335.28,0.0,450.5,0.0,500.0,291.87,0.0,1240.44,0.0,1554.96,673.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
212,133777,1464674400.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,4.0,0.0,6.0,0.0,4.0,18.0,0.0,4193.17,0.0,0.0,0.0,0.0,0.0,1342.62,0.0,411.5,0.0,0.0,291.95,0.0,3458.13,0.0,1562.3,720.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6102.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.28,0.0,0.0,0.0,450.5,0.0,0.0,0.0,500.0,0.0,291.87,0.0,0.0,0.0,1240.44,0.0,0.0,0.0,1554.96,0.0,673.59,0.0,0.0,0.0,0.0,0.0,0.0,0
213,133777,1467266400.0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,8.0,0.0,1.0,4.0,0.0,5.0,0.0,4.0,18.0,0.0,4051.59,0.0,0.0,0.0,1000.0,0.0,1340.09,0.0,610.5,0.0,100.88,292.1,0.0,2447.34,0.0,1559.77,626.84,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999997,0.0,-0.9999999999999997,0.0,0.0,0.9999999999999997,0.0,0.0,-4.999999999999998,0.0,0.0,5147.65,-1908.9599999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.9499999999998,7.339999999999916,0.0,0.0,431.0,-38.999999999999986,0.0,0.0,250.0,-499.99999999999983,291.90999999999997,0.07999999999998406,0.0,0.0,2349.285,2217.689999999999,0.0,0.0,1558.63,7.339999999999916,697.215,47.249999999999986,0.0,0.0,0.0,0.0,0.0,0
214,133777,1469944800.0,0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,17.0,0.0,0.0,5.0,0.0,7.0,0.0,4.0,38.0,0.0,9102.29,0.0,0.0,0.0,3300.0,0.0,1348.99,0.0,1128.5,0.0,0.0,345.43,0.0,5193.57,0.0,1587.28,1348.8,0.0,0.0,-0.49999999999999983,0.0,0.0,0.0,0.49999999999999983,0.0,0.0,0.0,0.49999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4999999999999987,0.0,0.0,4782.296666666666,-1025.2699999999995,0.0,0.0,0.0,0.0,0.0,0.0,333.3333333333333,499.99999999999994,0.0,0.0,1339.33,2.404999999999972,0.0,0.0,490.8333333333333,79.99999999999997,0.0,0.0,200.29333333333332,-199.55999999999995,291.9733333333333,0.11500000000000907,0.0,0.0,2381.97,603.4499999999998,0.0,0.0,1559.0100000000002,2.404999999999972,673.7566666666667,-23.374999999999993,0.0,0.0,0.0,0.0,0.0,0
215,133777,1472623200.0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,0.0,1.0,4.0,0.0,5.0,0.0,4.0,75.0,0.0,6175.98,0.0,0.0,0.0,600.0,0.0,1358.18,0.0,451.0,0.0,500.0,301.33,0.0,1570.65,0.0,1596.47,2611.78,0.0,0.0,0.10000000000000007,0.0,0.0,0.0,0.7000000000000002,0.0,0.0,0.0,3.200000000000001,0.0,-0.2000000000000001,0.3000000000000001,0.0,0.5000000000000001,0.0,0.0,4.500000000000001,0.0,0.0,5862.295,885.8900000000003,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,1090.0,0.0,0.0,1341.745,3.8600000000000145,0.0,0.0,650.25,223.30000000000007,0.0,0.0,150.22,-139.91200000000003,305.3375,16.083000000000006,0.0,0.0,3084.87,1084.8600000000001,0.0,0.0,1566.0775,9.442999999999985,842.5174999999999,193.163,0.0,0.0,0.0,0.0,0.0,0
216,133777,1475215200.0,0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,2.0,5.0,0.0,5.0,0.0,4.0,51.0,0.0,8376.43,0.0,4671.02,0.0,0.0,0.0,1357.5,0.0,807.0,0.0,1000.0,311.81,0.0,1550.33,0.0,1595.79,2005.37,0.0,0.0,-0.19999999999999998,0.0,0.0,0.0,0.39999999999999997,0.0,0.0,0.0,1.1,0.0,3.5108334685767005e-17,0.09999999999999996,0.0,0.09999999999999998,0.0,0.0,12.399999999999995,0.0,0.0,5925.032,505.6819999999999,0.0,0.0,0.0,0.0,0.0,0.0,980.0,449.99999999999994,0.0,0.0,1345.032,5.21700000000003,0.0,0.0,610.4,71.79999999999998,0.0,0.0,220.17600000000002,0.0,304.53599999999994,7.239999999999997,0.0,0.0,2782.026,239.58599999999993,0.0,0.0,1572.1560000000002,10.799999999999997,1196.3700000000001,450.43399999999997,0.0,0.0,0.0,0.0,0.0,0
217,133777,1477893600.0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,6.0,0.0,7.0,0.0,4.0,68.0,0.0,6607.35,0.0,0.0,0.0,1500.0,0.0,1360.45,0.0,203.5,0.0,500.0,309.46,0.0,6317.01,0.0,1598.74,2589.25,0.0,0.0,-0.11428571428571434,0.0,0.14285714285714288,0.0,0.11428571428571431,0.0,0.0,0.0,0.34285714285714286,0.0,0.19999999999999998,0.17142857142857143,0.0,-0.028571428571428532,0.0,0.0,9.457142857142859,0.0,0.0,6333.598333333332,639.160857142857,0.0,0.0,778.5033333333334,667.2885714285713,0.0,0.0,816.6666666666666,117.14285714285718,0.0,0.0,1347.11,4.762285714285736,0.0,0.0,643.1666666666666,69.11428571428573,0.0,0.0,350.1466666666667,111.40342857142858,305.7483333333333,5.176285714285714,0.0,0.0,2576.7433333333333,-39.05028571428571,0.0,0.0,1576.095,9.547714285714282,1331.2033333333334,372.9622857142858,0.0,0.0,0.0,0.0,0.0,0
